name,cloneOf,description
cafebrk,,Mahjong Cafe Break
jongtei,,"Mahjong Jong-Tei (Japan, ver. NM532-01)"
daimyojn,,"Mahjong Daimyojin (Japan, T017-PB-00)"
pkgnsh,,Pachinko Gindama Shoubu (Japan)
pkgnshdx,,Pachinko Gindama Shoubu DX (Japan)
hjingi,,"Hana Jingi (Japan, Bet)"
hanayara,,Hana wo Yaraneba! (Japan)
mjelctrn,,"Mahjong Electron Base (parts 2 &amp; 4, Japan)"
mjelct3,7171,"Mahjong Electron Base (parts 2 &amp; 3, Japan)"
mjelct3a,7171,"Mahjong Electron Base (parts 2 &amp; 3, alt., Japan)"
mjelctrb,7171,"Mahjong Electron Base (parts 2 &amp; 4, Japan, bootleg)"
majxtal7,,Mahjong X-Tal 7 - Crystal Mahjong / Mahjong Diamond 7 (Japan)
nyny,,New York! New York!
nynyg,7176,New York! New York! (Gottlieb)
arcadia,7176,Waga Seishun no Arcadia
r2dtank,,R2D Tank
spiders,,Spiders (set 1)
spiders2,7180,Spiders (set 2)
spiders3,7180,Spiders (set 3)
spinner,7180,Spinner
sub,,Submarine
jwildb52,,"Joker's Wild (B52 system, set 1)"
jwildb52a,7185,"Joker's Wild (B52 system, set 2)"
jwildb52h,7185,"Joker's Wild (B52 system, Harrah's GFX)"
gegege,,GeGeGe no Kitarou Youkai Slot
goldstar,,Golden Star
goldstbl,7189,Golden Star (Blue version)
moonlght,7189,Moon Light (bootleg of Golden Star)
chry10,,Cherry 10 (bootleg with PIC16F84)
chrygld,,Cherry Gold I
cabaret,,Cabaret
cpoker,,Champion Poker (v220I)
cpokert,7195,Champion Poker (v200G)
csk227it,,Champion Skill (with Ability)
csk234it,7197,"Champion Skill (Ability, Poker &amp; Symbols)"
igs_ncs,,New Champion Skill (v100n)
igs_ncs2,,New Champion Skill (v100n 2000)
spk115it,7202,Super Poker (v115IT)
spk116it,,Super Poker (v116IT)
jackie,,Happy Jackie (v110U)
pktet346,,PK Tetris (v346I)
chleague,,Champion League (Poker)
chleagul,7205,Champion League (Lattine)
number10,,Number Dieci (Poker)
numbr10l,7207,Number Dieci (Lattine)
cpokerpk,,"Champion Italian PK (bootleg, blue board)"
cpokerpkg,7209,"Champion Italian PK (bootleg, green board)"
citalcup,7209,Champion Italian Cup (bootleg V220IT)
stellecu,,Stelle e Cubi (Italy)
iqblock,,IQ-Block
grndtour,,Grand Tour
5clown,,"Five Clown (English, set 1)"
5clowna,7215,"Five Clown (English, set 2)"
5clownsp,7215,Five Clown (Spanish hack)
lordgun,,Lord of Gun (USA)
aliencha,,Alien Challenge (World)
alienchac,7219,Alien Challenge (China)
jingbell,,"Jingle Bell (Italy, V133I)"
gp98,,Grand Prix '98
lhb,,"Long Hu Bang (China, V035C)"
lhbv33c,7223,"Long Hu Bang (China, V033C)"
ryukobou,7223,"Mahjong Ryukobou (Japan, V030J)"
dbc,7223,"Da Ban Cheng (Hong Kong, V027H)"
lhb2,,"Long Hu Bang II (Hong Kong, V185H)"
xymg,,"Xing Yun Man Guan (China, V651C)"
wlcc,7228,"Wan Li Chang Cheng (China, V638C)"
vbowl,,"Virtua Bowling (World, V101XCM)"
vbowlj,7230,"Virtua Bowling (Japan, V100JCM)"
drgnwrld,,"Dragon World (World, V040O)"
drgnwrldv30,7232,"Dragon World (World, V030O)"
drgnwrldv21,7232,"Dragon World (World, V021O)"
drgnwrldv21j,7232,"Zhong Guo Long (Japan, V021J)"
drgnwrldv20j,7232,"Zhong Guo Long (Japan, V020J)"
drgnwrldv10c,7232,"Zhong Guo Long (China, V010C)"
drgnwrldv11h,7232,"Dong Fang Zhi Zhu (Hong Kong, V011H)"
nkishusp,7227,Mahjong Nenrikishu SP
iqblocka,7213,Shu Zi Le Yuan (V127M)
iqblockf,7213,Shu Zi Le Yuan (V113FR)
tjsb,,Mahjong Tian Jiang Shen Bing
sdmg2,,"Mahjong Super Da Man Guan II (China, V754C)"
mgdh,,"Mahjong Man Guan Da Heng (Taiwan, V123T1)"
mgcs,,Mahjong Man Guan Cai Shen (V103CS)
lhzb2,,Mahjong Long Hu Zheng Ba 2 (set 1)
lhzb2a,7246,Mahjong Long Hu Zheng Ba 2 (set 2)
slqz2,,Mahjong Shuang Long Qiang Zhu 2
tarzan,,Tarzan (V109C)
tarzana,7249,Tarzan (V107)
starzan,,"Super Tarzan (Italy, V100I)"
bigd2,,Big D2
sdwx,,Sheng Dan Wu Xian
sddz,,Super Dou Di Zhu
lhzb3,,Long Hu Zheng Ba 3
lhzb4,,Long Hu Zheng Ba 4
klxyj,,Kuai Le Xi You Ji
mgfx,,Man Guan Fu Xing
pgm,,PGM (Polygame Master) System BIOS
orlegend,,Oriental Legend / Xi You Shi E Zhuan (ver. 126)
orlegende,7260,Oriental Legend / Xi You Shi E Zhuan (ver. 112)
orlegendc,7260,"Oriental Legend / Xi You Shi E Zhuan (ver. 112, Chinese Board)"
orlegendca,7260,"Oriental Legend / Xi You Shi E Zhuan (ver. ???, Chinese Board)"
orlegend111c,7260,"Oriental Legend / Xi You Shi E Zhuan (ver. 111, Chinese Board)"
orlegend105k,7260,"Oriental Legend / Xi You Shi E Zhuan (ver. 105, Korean Board)"
drgw2,,"Dragon World II (ver. 110X, Export)"
drgw2c,7266,"Zhong Guo Long II (ver. 100C, China)"
drgw2j,7266,"Chuugokuryuu II (ver. 100J, Japan)"
drgw3,,"Dragon World 3 (ver. 106, Korean Board)"
drgw3105,7269,Dragon World 3 (ver. 105)
drgw3100,7269,Dragon World 3 (ver. 100)
dwex,,Dragon World 3 EX (ver. 100)
killbld,,"The Killing Blade (ver. 109, Chinese Board)"
killbld104,7273,The Killing Blade (ver. 104)
kov,,Knights of Valour / Sangoku Senki (ver. 117)
kovplus,,Knights of Valour Plus / Sangoku Senki Plus (ver. 119)
kovplusa,7276,Knights of Valour Plus / Sangoku Senki Plus (alt ver. 119)
kov115,7275,Knights of Valour / Sangoku Senki (ver. 115)
kov100,7275,"Knights of Valour / Sangoku Senki (ver. 100, Japanese Board)"
kovsh,,"Knights of Valour Super Heroes / Sangoku Senki Super Heroes (ver. 104, CN)"
kovsh103,7280,"Knights of Valour Super Heroes / Sangoku Senki Super Heroes (ver. 103, CN)"
photoy2k,,Photo Y2K (ver. 105)
photoy2k102,7282,"Photo Y2K (ver. 102, Japanese Board)"
photoy2k104,7282,Photo Y2K (ver. 104)
puzlstar,,Puzzle Star (ver. 100MG)
olds,,"Oriental Legend Special / Xi You Shi E Zhuan Super (ver. 101, Korean Board)"
olds100,7286,Oriental Legend Special / Xi You Shi E Zhuan Super (ver. 100)
olds100a,7286,Oriental Legend Special / Xi You Shi E Zhuan Super (alt ver. 100)
kov2,,"Knights of Valour 2 / Sangoku Senki 2 (ver. 107, 102, 100HK)"
kov2106,7289,"Knights of Valour 2 / Sangoku Senki 2 (ver. 106, 102, 100KH)"
kov2103,7289,"Knights of Valour 2 / Sangoku Senki 2 (ver. 103, 101, 100HK)"
kov2102,7289,"Knights of Valour 2 / Sangoku Senki 2 (ver. 102, 101, 100HK)"
kov2100,7289,"Knights of Valour 2 / Sangoku Senki 2 (ver. 100, 100, 100HK)"
kov2p,,Knights of Valour 2 Plus - Nine Dragons / Sangoku Senki 2 Plus - Nine Dragons (ver. M204XX)
kov2p205,7294,Knights of Valour 2 Plus - Nine Dragons / Sangoku Senki 2 Plus - Nine Dragons (ver. M205XX)
ddp2,,Bee Storm - DoDonPachi II (ver. 100)
ddp2a,7296,Bee Storm - DoDonPachi II (ver. 102)
puzzli2,,Puzzli 2 Super (ver. 200)
martmast,,"Martial Masters (ver. 104, 102, 102US)"
martmastc,7299,"Martial Masters (ver. 104, 102, 101CN)"
martmastc102,7299,"Martial Masters (ver. 102, 101, 101CN)"
theglad,,The Gladiator (ver. 100)
theglada,7302,The Gladiator (ver. 101)
dw2001,,Dragon World 2001
py2k2,,Photo Y2K 2
dmnfrnt,,Demon Front (ver. 102)
dmnfrnta,7306,Demon Front (ver. 105)
kovshp,,Knights of Valour Super Heroes Plus / Sangoku Senki Super Heroes Plus (ver. 100)
oldsplus,,Oriental Legend Special Plus / Xi You Shi E Zhuan Super Plus
killbldp,,The Killing Blade Plus (ver. 300)
happy6,,Happy 6-in-1 (ver. 101CN)
svg,,S.V.G. - Spectral vs Generation (ver. 200)
dunhuang,,Mahjong Dunhuang
hitme,,Hit Me
m21,7314,21 (Mirco)
barricad,,Barricade
brickyrd,7316,Brickyard
starcrus,,Star Cruiser
shuttlei,,Shuttle Invader
skylove,,Sky Love
battlex,,Battle Cross
carjmbre,,Car Jamboree
popper,,Popper
speedspn,,Speed Spin
mstworld,,Monsters World (bootleg of Super Pang)
kickgoal,,Kick Goal
actionhw,,Action Hollywood
usg32,,Super Duper Casino (California V3.2)
usg82,7330,Super Ten V8.2
usg83,,Super Ten V8.3
usg83x,7330,Super Ten V8.3X
usg182,,Games V18.2
usg185,,Games V18.7C
usg252,,Games V25.4X
mermaid,,Mermaid
yachtmn,7335,Yachtsman
rougien,,Rougien
drmicro,,Dr. Micro
jantotsu,,4nin-uchi Mahjong Jantotsu
appoooh,,Appoooh
robowres,,Robo Wres 2001
robowresb,7341,Robo Wres 2001 (bootleg)
bankp,,Bank Panic
combh,,Combat Hawk
mjkjidai,,Mahjong Kyou Jidai (Japan)
chinsan,,"Ganbare Chinsan Ooshoubu (MC-8123A, 317-5012)"
mayumi,,Kikiippatsu Mayumi-chan (Japan)
xtheball,,X the Ball
btoads,,Battle Toads
kinst,,Killer Instinct (v1.5d)
kinst14,7350,Killer Instinct (v1.4)
kinst13,7350,Killer Instinct (v1.3)
kinstp,7350,Killer Instinct (proto v4.7)
kinst2,,Killer Instinct 2 (v1.4)
kinst2k4,7354,"Killer Instinct 2 (v1.4k, upgrade kit)"
kinst213,7354,Killer Instinct 2 (v1.3)
kinst2k3,7354,"Killer Instinct 2 (v1.3k, upgrade kit)"
kinst211,7354,Killer Instinct 2 (v1.1)
kinst210,7354,Killer Instinct 2 (v1.0)
gigas,,"Gigas (MC-8123, 317-5002)"
gigasb,7360,Gigas (bootleg)
gigasm2b,,Gigas Mark II (bootleg)
oigas,7360,Oigas (bootleg)
pbillrd,,Perfect Billiard
pbillrds,7364,"Perfect Billiard (MC-8123, 317-0030)"
freekick,,Free Kick
freekickb,7366,Free Kick (bootleg set 1)
freekickb2,7366,Free Kick (bootleg set 2)
countrun,,Counter Run
countrunb,7369,Counter Run (bootleg set 1)
countrunb2,7369,Counter Run (bootleg set 2)
rmhaihai,,Real Mahjong Haihai (Japan)
rmhaihib,7372,Real Mahjong Haihai [BET] (Japan)
rmhaijin,,Real Mahjong Haihai Jinji Idou Hen (Japan)
rmhaisei,,Real Mahjong Haihai Seichouhen (Japan)
themj,,The Mah-jong (Japan)
hanaroku,,Hanaroku
yumefuda,,(Medal) Yumefuda [BET]
hourouki,,Mahjong Hourouki Part 1 - Seisyun Hen (Japan)
mhgaiden,,Mahjong Hourouki Gaiden (Japan)
mirderby,,Miracle Derby - Ascot
mjhokite,,Mahjong Hourouki Okite (Japan)
mjclinic,,Mahjong Clinic (Japan)
mrokumei,,Mahjong Rokumeikan (Japan)
reikaids,,Reikai Doushi (Japan)
mjkojink,,Mahjong Kojinkyouju (Private Teacher) (Japan)
vitaminc,,Mahjong Vitamin C (Japan)
mjyougo,,Mahjong-yougo no Kisotairyoku (Japan)
lemnangl,,Mahjong Lemon Angel (Japan)
mjkinjas,,Mahjong Kinjirareta Asobi (Japan)
battlcry,,Battlecry
jogakuen,,Mahjong Jogakuen (Japan)
mjikaga,,Mahjong Ikaga Desu ka (Japan)
mjprivat,,Mahjong Private (Japan)
ultennis,,Ultimate Tennis
ultennisj,7395,"Ultimate Tennis (v 1.4, Japan)"
cheesech,,Cheese Chase
stonebal,,Stone Ball (4 Players)
stonebal2,7398,Stone Ball (2 Players)
skeetsht,,Skeet Shot
toursol,,"Tournament Solitaire (V1.06, 08/03/95)"
toursol1,7401,"Tournament Solitaire (V1.04, 06/22/95)"
dynamski,,Dynamic Ski
chinhero,,Chinese Hero
chinhero2,7404,Chinese Hero (older)
chinherot,7404,Chinese Heroe (Taito)
shangkid,,Shanghai Kid
hiryuken,7407,Hokuha Syourin Hiryu no Ken
kingdrby,,King Derby (1981)
tx1,,TX-1
tx1a,7410,TX-1 (Atari/Namco/Taito license)
buggyboy,,Buggy Boy/Speed Buggy (cockpit)
buggyboyjr,7412,Buggy Boy Junior/Speed Buggy (upright)
lockon,,Lock-On (rev. E)
lockonc,7414,Lock-On (rev. C)
apache3,,Apache 3
apache3a,7416,Apache 3 (Kana Corporation license)
roundup5,,Round Up 5 - Super Delta Force
cyclwarr,,Cycle Warriors
bigfight,,Big Fight - Big Trouble In The Atlantic Ocean
mugsmash,,Mug Smashers
stlforce,,Steel Force
fantland,,Fantasy Land (set 1)
fantlanda,7423,Fantasy Land (set 2)
wheelrun,,Wheels Runner
galaxygn,,Galaxy Gunners
borntofi,,Born To Fight
diverboy,,Diver Boy
twinbrat,,Twin Brats (set 1)
twinbrata,7429,Twin Brats (set 2)
ppmast93,,Ping Pong Masters '93
twins,,Twins (set 1)
twinsa,7432,Twins (set 2)
mwarr,,Mighty Warriors
pzletime,,Puzzle Time (prototype)
ar_bios,,Arcadia System BIOS
ar_airh,,"SportTime Table Hockey (Arcadia, set 1, V 2.1)"
ar_airh2,,"SportTime Table Hockey (Arcadia, set 2)"
ar_bowl,,"SportTime Bowling (Arcadia, V 2.1)"
ar_dart,,"World Darts (Arcadia, set 1, V 2.1)"
ar_dart2,7440,"World Darts (Arcadia, set 2)"
ar_fast,,"Magic Johnson's Fast Break (Arcadia, V 2.8)"
ar_ldrb,,"Leader Board (Arcadia, V 2.4?)"
ar_ldrba,7443,"Leader Board (Arcadia, V 2.5)"
ar_ninj,,"Ninja Mission (Arcadia, set 1, V 2.5)"
ar_ninj2,7445,"Ninja Mission (Arcadia, set 2)"
ar_rdwr,,"RoadWars (Arcadia, V 2.3)"
ar_sdwr,,"Sidewinder (Arcadia, set 1, V 2.1)"
ar_sdwr2,7448,"Sidewinder (Arcadia, set 2)"
ar_socc,,"World Trophy Soccer (Arcadia, V 3.0)"
ar_spot,,Spot (Arcadia)
ar_sprg,,"Space Ranger (Arcadia, V 2.0)"
ar_xeon,,"Xenon (Arcadia, V 2.3)"
mquake,,Moonquake
upscope,,Up Scope
cd32,,Amiga CD32 Bios
cndypuzl,,Candy Puzzle (v1.0)
haremchl,,Harem Challenge
lsrquiz,,Laser Quiz Italy
lsrquiz2,,Laser Quiz 2 Italy (v1.0)
mgprem11,,Magic Premium (v1.1)
lasstixx,,Laser Strixx 2
mgnumber,,Magic Number
alg_bios,,American Laser Games BIOS
maddoga,7468,Mad Dog McCree v1C board rev.A
wsjr,,Who Shot Johnny Rock? v1.6
wsjr15,7466,Who Shot Johnny Rock? v1.5
maddog,,Mad Dog McCree v2.03 board rev.B
maddog2,,Mad Dog II: The Lost Gold v2.04
maddog22,,Mad Dog II: The Lost Gold v2.02
maddog21,7469,Mad Dog II: The Lost Gold v1.0
spacepir,,Space Pirates v2.2
gallgall,,Gallagher's Gallery v2.2
crimepat,,Crime Patrol v1.4
crimep211,7476,Crime Patrol 2: Drug Wars v1.1
crimep2,,Crime Patrol 2: Drug Wars v1.3
lastbh,,The Last Bounty Hunter v0.06
fastdraw,,Fast Draw Showdown v1.3
aplatoon,,Platoon V.?.? US
zortonbr,,Zorton Brothers (Los Justicieros)
crysbios,,Crystal System BIOS
crysking,,The Crystal of Kings
evosocc,,Evolution Soccer
topbladv,,Top Blade V
officeye,,Office Yeo In Cheon Ha (version 1.2)
ddz,,Dou Di Zhu
psattack,,P's Attack
inquiztr,,Inquizitor
escounts,,Every Second Counts (39-360-053)
trebltop,,Treble Top (39-360-070)
beeline,,Beeline (39-360-075)
quizvadr,,Quizvaders (39-360-078)
qos,,A Question of Sport (39-960-107)
qosa,7493,A Question of Sport (39-960-099)
qosb,7493,A Question of Sport (39-960-089)
qntoondo,7500,"Quintoon (Dutch, Game Card 95-750-136)"
quintoon,,"Quintoon (UK, Game Card 95-750-206)"
quintond,7497,"Quintoon (UK, Game Card 95-751-206, Datapak)"
quintono,7497,"Quintoon (UK, Game Card 95-750-203)"
qntoond,,"Quintoon (Dutch, Game Card 95-750-243)"
pokio,,"Pokio (Dutch, Game Card 95-750-278)"
slotsnl,,"Slots (Dutch, Game Card 95-750-368)"
paradice,,"Paradice (Dutch, Game Card 95-750-615)"
pyramid,,"Pyramid (Dutch, Game Card 95-750-898)"
sltblgtk,,"Slots (Belgian Token, Game Card 95-750-943)"
sltblgpo,,"Slots (Belgian Cash, Game Card 95-750-938)"
sltblgp1,7506,"Slots (Belgian Cash, Game Card 95-752-008)"
gldncrwn,,"Golden Crown (Dutch, Game Card 95-752-011)"
mpu4utst,,MPU4 Unit Test (Program 4)
mpu4tst2,,MPU4 Unit Test (Program 2)
mpu4met0,,MPU4 Meter Clear ROM
connect4,,Connect 4
bctvidbs,,MPU4 Video Firmware
dealem,,"Deal 'Em (MPU4 Conversion Kit, v7.0)"
adders,,Adders and Ladders (v2.0)
timemchn,,Time Machine (v2.0)
turnover,,Turnover (v2.3)
skiltrek,,Skill Trek (v1.1)
crmaze,,The Crystal Maze (v1.3)
crmazed,7519,"The Crystal Maze (v1.3, Datapak)"
crmazea,7519,"The Crystal Maze (v0.1, AMLD)"
crmaze2,,The New Crystal Maze Featuring Ocean Zone (v2.2)
crmaze2d,7522,The New Crystal Maze Featuring Ocean Zone (v2.2d)
crmaze2a,7522,"The New Crystal Maze Featuring Ocean Zone (v0.1, AMLD)"
crmaze3,,The Crystal Maze Team Challenge (v0.9)
crmaze3d,7525,"The Crystal Maze Team Challenge (v0.9, Datapak)"
crmaze3a,7525,"The Crystal Maze Team Challenge (v1.2, AMLD)"
mating,,The Mating Game (v0.4)
matingd,7528,"The Mating Game (v0.4, Datapak)"
strikeit,,Strike it Lucky (v0.5)
strikeitd,7530,"Strike it Lucky (v0.5, Datapak)"
strikeit2,7530,Strike it Lucky (v0.53)
strikeit2d,7530,"Strike it Lucky (v0.53, Datapak)"
quidgrid,,Ten Quid Grid (v1.2)
quidgridd,7534,"Ten Quid Grid (v1.2, Datapak)"
quidgrid2,7534,Ten Quid Grid (v2.4)
quidgrid2d,7534,"Ten Quid Grid (v2.4, Datapak)"
eyesdown,,Eyes Down (v1.3)
eyesdownd,7538,"Eyes Down (v1.3, Datapak)"
blox,,Blox (v2.0)
bloxd,7540,"Blox (v2.0, Datapak)"
prizeinv,,Prize Space Invaders (20&quot; v1.1)
vgpoker,,"Vegas Poker (prototype, release 2)"
backgamn,,Backgammon
quickjac,,Quick Jack
skattv,,Skat TV
skattva,7546,Skat TV (version TS3)
fashiong,,Fashion Gambler
fstation,,Fun Station Spielekoffer 9 Spiele
funlddlx,,Funny Land de Luxe
guab,,Give us a Break (3rd edition)
guab3a,7551,Give us a Break (3rd edition alt?)
guab4,7551,Give us a Break (4th edition)
guab6,7551,Give us a Break (6th edition)
guab6a,7551,Give us a Break (6th edition alt?)
guab7,7551,Give us a Break (7th edition)
guab21,7551,Give us a Break (21st edition)
guab43,7551,Give us a Break (43rd edition)
crisscrs,,Criss Cross (Sweden)
tenup,,Ten Up (compendium 17)
tenup3,7560,Ten Up (compendium 3)
monopoly,,Monopoly
monoplcl,7562,Monopoly Classic
monopldx,,Monopoly Deluxe
cluedo,,Cluedo (prod. 2D)
cluedo2c,7565,Cluedo (prod. 2C)
cluedo2,7565,Cluedo (prod. 2)
trivialp,,Trivial Pursuit (prod. 1D)
scrabble,,Scrabble (rev. F)
hngmnjpm,,Hangman (JPM)
coronatn,,Coronation Street Quiz Game
vega,,Vega
astinvad,7575,Astro Invader
kosmokil,7575,Kosmo Killer
kamikaze,,Kamikaze
spcking2,,Space King 2
spaceint,,Space Intruder
spaceintj,7577,Space Intruder (Japan)
spacefb,,Space Firebird (Nintendo)
spacefbg,7579,Space Firebird (Gremlin)
spacefbb,7579,Space Firebird (bootleg)
spacebrd,7579,Space Bird (bootleg)
spacedem,7579,Space Demon
omegrace,,Omega Race
deltrace,7584,Delta Race
monzagp,,Monza GP
dday,,D-Day
ddayc,7587,D-Day (Centuri)
stactics,,Space Tactics
exterm,,Exterminator
flower,,Flower (US)
flowerj,7591,Flower (Japan)
kingofb,,King of Boxer (English)
ringking,7593,Ring King (US set 1)
ringking2,7593,Ring King (US set 2)
ringking3,7593,Ring King (US set 3)
ringkingw,7593,"Ring King (US, Wood Place Inc.)"
homo,6850,Homo
dlair,,Dragon's Lair (US Rev. F2)
dlairf,7599,Dragon's Lair (US Rev. F)
dlaire,7599,Dragon's Lair (US Rev. E)
dlaird,7599,"Dragon's Lair (US Rev. D, Pioneer LD-V1000)"
dlairc,7599,"Dragon's Lair (US Rev. C, Pioneer PR-7820)"
dlairb,7599,"Dragon's Lair (US Rev. B, Pioneer PR-7820)"
dlaira,7599,"Dragon's Lair (US Rev. A, Pioneer PR-7820)"
dleuro,7599,Dragon's Lair (European)
dlital,7599,Dragon's Lair (Italian)
spaceace,,Space Ace (US Rev. A3)
spaceaa2,7608,Space Ace (US Rev. A2)
spaceaa,7608,Space Ace (US Rev. A)
saeuro,7608,Space Ace (European)
aztarac,,Aztarac
mole,,Mole Attack
thehand,,The Hand
mrjong,,Mr. Jong (Japan)
crazyblk,7615,Crazy Blocks
blkbustr,7615,BlockBuster
polyplay,,Poly-Play
amspdwy,,American Speedway (set 1)
amspdwya,7619,American Speedway (set 2)
othldrby,,Othello Derby (Japan)
quizpun2,,Quiz Punch 2
mosaic,,Mosaic
mosaica,7623,Mosaic (Fuuki)
gfire2,,Golden Fire II
sprcros2,,"Super Cross II (Japan, set 1)"
sprcros2a,7626,"Super Cross II (Japan, set 2)"
d9final,,Dream 9 Final (v2.24)
gcpinbal,,Grand Cross
vmetal,,Varia Metal
vmetaln,7630,Varia Metal (New Ways Trading Co.)
aquarium,,Aquarium (Japan)
policetr,,Police Trainer (Rev 1.3)
policetr11,7633,Police Trainer (Rev 1.1)
policetr10,7633,Police Trainer (Rev 1.0)
policetr13a,7633,Police Trainer (Rev 1.3B Newer)
policetr13b,7633,Police Trainer (Rev 1.3B)
sshooter,,Sharpshooter (Rev 1.7)
sshooter12,7638,Sharpshooter (Rev 1.2)
sshooter11,7638,Sharpshooter (Rev 1.1)
pass,,Pass
news,,News (set 1)
newsa,7642,News (set 2)
taxidrvr,,Taxi Driver
xyonix,,Xyonix
gt507uk,,Trivia (UK Version 5.07)
gt5,,Trivia (Version 5.06)
gtsers8,,Trivia (Questions Series 8)
gtsers9,7648,Trivia (Questions Series 9)
gtsers10,7648,Trivia (Questions Series 10)
gtsers11,7648,Trivia (Questions Series 11)
gt103a1,7648,Trivia (Version 1.03a) (alt 1)
gt103a2,7648,Trivia (Version 1.03a) (alt 2)
gt103a3,7648,Trivia (Version 1.03a) (alt 3)
gt103aa,7648,Trivia (Version 1.03a Alt questions)
gt103asx,7648,Trivia (Version 1.03a Sex questions)
reelfun,,Reel Fun (Version 7.03)
reelfun1,7657,Reel Fun (Version 7.01)
findout,,Find Out (Version 4.04)
quizvid,,Video Quiz
quiz,,Quiz (Revision 2)
quiz211,,Quiz (Revision 2.11)
jokpoker,,Joker Poker (Version 16.03B)
jokpokera,7663,Joker Poker (Version 16.03BI)
jokpokerb,7663,"Joker Poker (Version 16.04BI 10-19-88, Joker Poker ICB 9-30-86)"
jokpokerc,7663,"Joker Poker (Version 16.03BI 5-10-85, Poker No Raise ICB 9-30-86)"
superbwl,,Super Bowl (Version 16.03B)
amuse,,Amuse (Version 50.08 IBA)
amuse1,7668,Amuse (Version 30.08 IBA)
gs4002,,"Selection (Version 40.02TMB, set 1)"
gs4002a,7670,"Selection (Version 40.02TMB, set 2)"
gepoker,,"Poker (Version 50.02 ICB, set 1)"
gepoker1,7672,"Poker (Version 50.02 ICB, set 2)"
gepoker2,7672,"Poker (Version 50.02 ICB, set 3)"
gtsers1,,Trivia (Questions Series 1)
gtsers2,7675,Trivia (Questions Series 2)
gtsers3,7675,Trivia (Questions Series 3)
gtsers4,7675,Trivia (Questions Series 4)
gtsers5,7675,Trivia (Questions Series 5)
gtsers7,7675,Trivia (Questions Series 7)
gtsersa,7675,Trivia (Alt revision questions set 1)
gtsersb,7675,Trivia (Alt revision questions set 2)
sextriv1,,"Sexual Trivia (Version 1.02SB, set 1)"
sextriv2,7683,"Sexual Trivia (Version 1.02SB, set 2)"
geimulti,,GEI Multi Game
sprtauth,,Sports Authority
suprpokr,,Super Poker
dribling,,Dribbling
driblingo,7688,Dribbling (Olympia)
ace,,Ace
clayshoo,,Clay Shoot
pirates,,Pirates
genix,,Genix Family
fitfight,,Fit of Fighting
histryma,,The History of Martial Arts
bbprot,,unknown fighting game 'BB' (prototype)
beaminv,,Beam Invader (set 1)
beaminva,7697,Beam Invader (set 2)
mcatadv,,Magical Cat Adventure
mcatadvj,7699,Magical Cat Adventure (Japan)
catt,7699,Catt (Japan)
nost,,Nostradamus
nostj,7702,Nostradamus (Japan)
nostk,7702,Nostradamus (Korea)
4enraya,,4 En Raya
oneshot,,One Shot One Kill
maddonna,,Mad Donna (set 1)
maddonnb,7707,Mad Donna (set 2)
tugboat,,Tugboat
noahsark,,Noah's Ark
berenstn,,The Berenstain Bears in Big Paw's Cave
gotcha,,Got-cha Mini Game Festival
ppchamp,7712,Pasha Pasha Champ Mini Game Festival (Korea)
amerdart,,AmeriDarts (set 1)
amerdart2,7714,AmeriDarts (set 2)
amerdart3,7714,AmeriDarts (set 3)
coolpool,,Cool Pool
9ballsht,,9-Ball Shootout (set 1)
9ballsht2,7718,9-Ball Shootout (set 2)
9ballsht3,7718,9-Ball Shootout (set 3)
9ballshtc,7718,9-Ball Shootout Championship
gumbo,,Gumbo
mspuzzleg,7722,Miss Puzzle (Clone of Gumbo)
mspuzzle,,Miss Puzzle
mspuzzlen,7724,Miss Puzzle (Nudes)
msbingo,,Miss Bingo
dblpoint,,Double Point
dblpointd,7727,"Double Point (Dong Bang Electron, bootleg?)"
statusbj,,Status Black Jack (V1.0c)
tripdraw,,Tripple Draw (V3.1 s)
funcsino,,Status Fun Casino (V1.3s)
hangman,,Hangman
trivquiz,,Triv Quiz
statriv2,,Triv Two
statriv2v,7734,Triv Two (Vertical)
statriv4,,Triv Four
sextriv,,Sex Triv
quaquiz2,,Quadro Quiz II
supertr2,,Super Triv II
supertr3,,Super Triv III
cstripxi,,Casino Strip XI
tickee,,Tickee Tickats
ghoshunt,,Ghost Hunter
tutstomb,,Tut's Tomb
mouseatk,,Mouse Attack
rapidfir,,Rapid Fire v1.1
rapidfire,7746,Rapid Fire v1.0
crgolf,,Crowns Golf (834-5419-04)
crgolfa,7748,Crowns Golf (834-5419-03)
crgolfb,7748,Crowns Golf (set 3)
crgolfc,7748,Champion Golf
crgolfbt,7748,Champion Golf (bootleg)
crgolfhi,,Crowns Golf in Hawaii
truco,,Truco-Tron
thedeep,,The Deep (Japan)
rundeep,7755,Run Deep
wallc,,Wall Crash (set 1)
wallca,7757,Wall Crash (set 2)
wink,,Wink (set 1)
winka,7759,Wink (set 2)
skyarmy,,Sky Army
lethalj,,Lethal Justice
eggventr,,Egg Venture (Release 10)
eggventr8,7763,Egg Venture (Release 8)
eggventr7,7763,Egg Venture (Release 7)
eggventra,7763,Egg Venture (A.L. Release)
eggventrd,7763,Egg Venture Deluxe
calchase,,California Chase
ripribit,,Ripper Ribbit (Version 2.8.4)
cfarm,,Chicken Farm (Version 2.0)
cclownz,,Crazzy Clownz (Version 1.0)
rotaryf,,Rotary Fighter
portrait,,Portraits (set 1)
portraita,7773,Portraits (set 2)
enigma2,,Enigma II
